year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,12,G7,GoJet Airlines LLC d/b/a United Express,MLI,"Moline, IL: Quad Cities International",37.00,17.00,4.27,0.93,3.79,0.00,8.00,1.00,0.00,2512.00,488.00,630.00,261.00,0.00,1133.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,MSN,"Madison, WI: Dane County Regional-Truax Field",74.00,33.00,9.19,0.78,8.99,0.00,14.04,2.00,0.00,2684.00,557.00,14.00,520.00,0.00,1593.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",2004.00,770.00,145.05,10.15,229.10,0.00,385.69,60.00,7.00,93858.00,17071.00,2489.00,18486.00,0.00,55812.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,ORF,"Norfolk, VA: Norfolk International",31.00,11.00,0.33,0.00,2.64,0.00,8.03,1.00,0.00,654.00,35.00,0.00,79.00,0.00,540.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,PHL,"Philadelphia, PA: Philadelphia International",59.00,19.00,1.34,0.00,3.28,0.00,14.38,0.00,0.00,2124.00,218.00,0.00,131.00,0.00,1775.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,PIA,"Peoria, IL: General Downing - Peoria International",61.00,25.00,5.58,0.12,6.26,0.00,13.04,3.00,0.00,1930.00,247.00,7.00,403.00,0.00,1273.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",50.00,26.00,8.35,0.00,7.53,0.00,10.13,1.00,0.00,1713.00,537.00,0.00,295.00,0.00,881.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",74.00,29.00,5.45,0.20,6.73,0.00,16.61,0.00,0.00,2391.00,329.00,27.00,301.00,0.00,1734.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,PWM,"Portland, ME: Portland International Jetport",117.00,42.00,14.35,0.15,4.51,0.00,22.98,2.00,2.00,4422.00,776.00,9.00,179.00,0.00,3458.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,RIC,"Richmond, VA: Richmond International",222.00,109.00,25.12,0.00,14.43,0.00,69.46,5.00,0.00,11824.00,2388.00,0.00,650.00,0.00,8786.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",50.00,22.00,4.05,0.00,4.85,0.00,13.10,1.00,0.00,2865.00,515.00,0.00,346.00,0.00,2004.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",104.00,35.00,9.66,0.02,7.73,0.00,17.58,3.00,0.00,2538.00,528.00,3.00,345.00,0.00,1662.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: State College Regional",77.00,26.00,4.12,0.02,6.71,0.00,15.15,5.00,0.00,3650.00,458.00,31.00,316.00,0.00,2845.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,SDF,"Louisville, KY: Louisville Muhammad Ali International",86.00,33.00,5.09,0.06,13.99,0.00,13.86,3.00,0.00,3665.00,561.00,23.00,695.00,0.00,2386.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,SGF,"Springfield, MO: Springfield-Branson National",90.00,36.00,7.42,0.39,9.33,0.00,18.86,2.00,0.00,4951.00,1358.00,47.00,610.00,0.00,2936.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO: St Louis Lambert International",199.00,81.00,33.82,0.36,18.08,0.00,28.74,4.00,1.00,11956.00,4747.00,42.00,1308.00,0.00,5859.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,SYR,"Syracuse, NY: Syracuse Hancock International",97.00,39.00,13.78,0.72,6.38,0.00,18.13,3.00,0.00,4530.00,2260.00,59.00,312.00,0.00,1899.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,TVC,"Traverse City, MI: Cherry Capital",60.00,23.00,4.73,0.57,8.53,0.00,9.17,3.00,0.00,2597.00,897.00,36.00,496.00,0.00,1168.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,TYS,"Knoxville, TN: McGhee Tyson",86.00,38.00,9.42,0.00,6.42,0.00,22.15,2.00,1.00,4872.00,1900.00,0.00,290.00,0.00,2682.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,XNA,"Fayetteville, AR: Northwest Arkansas National",91.00,41.00,10.94,0.01,6.80,0.00,23.25,3.00,0.00,4623.00,1441.00,2.00,535.00,0.00,2645.00
2025,12,HA,Hawaiian Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",2783.00,794.00,303.79,75.77,32.16,2.81,379.48,23.00,5.00,50732.00,24686.00,3078.00,1119.00,147.00,21702.00
2025,12,HA,Hawaiian Airlines Network,ITO,"Hilo, HI: Hilo International",412.00,106.00,47.59,0.04,0.09,0.47,57.80,0.00,0.00,3493.00,1342.00,3.00,7.00,8.00,2133.00
2025,12,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.00,11.00,4.95,1.00,0.00,0.00,5.05,0.00,0.00,655.00,338.00,34.00,0.00,0.00,283.00
2025,12,HA,Hawaiian Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",594.00,132.00,60.72,2.24,0.84,1.00,67.20,1.00,1.00,5438.00,2173.00,42.00,21.00,22.00,3180.00
2025,12,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",141.00,61.00,44.27,1.79,0.00,0.00,14.94,1.00,0.00,2961.00,2008.00,43.00,0.00,0.00,910.00
2025,12,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",200.00,89.00,64.61,2.42,0.00,0.11,21.86,6.00,0.00,6312.00,4543.00,62.00,0.00,7.00,1700.00
2025,12,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",62.00,19.00,10.19,1.63,0.00,0.00,7.18,1.00,0.00,760.00,306.00,46.00,0.00,0.00,408.00
2025,12,HA,Hawaiian Airlines Network,LIH,"Lihue, HI: Lihue Airport",694.00,160.00,81.40,9.15,1.41,0.83,67.21,0.00,2.00,6741.00,3202.00,606.00,88.00,15.00,2830.00
2025,12,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Oakland International",78.00,28.00,15.13,1.66,0.00,0.00,11.21,0.00,0.00,1327.00,673.00,41.00,0.00,0.00,613.00
2025,12,HA,Hawaiian Airlines Network,OGG,"Kahului, HI: Kahului Airport",1087.00,232.00,131.87,2.40,1.53,0.00,96.21,3.00,1.00,10842.00,6190.00,269.00,133.00,0.00,4250.00
2025,12,HA,Hawaiian Airlines Network,PDX,"Portland, OR: Portland International",76.00,21.00,17.00,0.00,0.00,0.00,4.00,2.00,0.00,2686.00,2116.00,0.00,0.00,0.00,570.00
2025,12,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.00,18.00,13.64,1.07,0.00,2.34,0.95,0.00,1.00,640.00,455.00,32.00,0.00,58.00,95.00
2025,12,HA,Hawaiian Airlines Network,PPG,"Pago Pago, TT: Pago Pago International",14.00,6.00,4.41,0.78,0.00,0.00,0.81,0.00,0.00,237.00,130.00,82.00,0.00,0.00,25.00
2025,12,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",79.00,37.00,34.23,1.32,0.00,0.15,1.30,1.00,0.00,3090.00,2954.00,65.00,0.00,7.00,64.00
2025,12,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",150.00,57.00,48.06,0.00,0.00,0.00,8.94,1.00,1.00,8405.00,7908.00,0.00,0.00,0.00,497.00
2025,12,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",86.00,23.00,17.00,0.86,0.33,0.00,4.81,6.00,0.00,789.00,622.00,24.00,8.00,0.00,135.00
2025,12,HA,Hawaiian Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",63.00,24.00,9.41,2.13,0.55,0.00,11.91,1.00,0.00,2276.00,1001.00,54.00,661.00,0.00,560.00
2025,12,HA,Hawaiian Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",31.00,7.00,5.08,0.00,0.00,0.00,1.92,0.00,0.00,807.00,367.00,0.00,0.00,0.00,440.00
2025,12,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",93.00,36.00,27.25,2.51,0.00,0.18,6.06,0.00,1.00,1927.00,1640.00,63.00,0.00,6.00,218.00
2025,12,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",148.00,27.00,8.83,1.82,1.36,0.00,14.99,0.00,0.00,1308.00,435.00,61.00,42.00,0.00,770.00
2025,12,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",120.00,30.00,6.11,1.97,9.29,0.00,12.63,1.00,0.00,1599.00,266.00,131.00,480.00,0.00,722.00
2025,12,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",31.00,5.00,1.72,0.00,1.69,0.00,1.59,0.00,0.00,121.00,44.00,0.00,36.00,0.00,41.00
2025,12,MQ,Envoy Air,AEX,"Alexandria, LA: Alexandria International",91.00,17.00,4.59,3.85,2.29,0.00,6.28,0.00,1.00,796.00,129.00,225.00,71.00,0.00,371.00
2025,12,MQ,Envoy Air,ALB,"Albany, NY: Albany International",24.00,5.00,0.53,0.10,0.97,0.00,3.40,2.00,0.00,318.00,8.00,7.00,27.00,0.00,276.00
2025,12,MQ,Envoy Air,ALO,"Waterloo, IA: Waterloo Regional",56.00,21.00,1.01,2.50,7.88,0.00,9.61,5.00,0.00,2040.00,16.00,351.00,647.00,0.00,1026.00
2025,12,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",130.00,18.00,4.33,0.00,5.28,0.00,8.39,0.00,0.00,684.00,191.00,0.00,156.00,0.00,337.00
2025,12,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",129.00,26.00,5.44,2.12,6.02,0.94,11.48,2.00,0.00,1647.00,290.00,104.00,410.00,31.00,812.00
2025,12,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",164.00,53.00,7.93,5.79,15.18,0.00,24.10,3.00,1.00,2999.00,247.00,485.00,745.00,0.00,1522.00
2025,12,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,12,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",89.00,22.00,6.49,4.09,7.95,0.00,3.47,0.00,0.00,818.00,216.00,195.00,251.00,0.00,156.00
2025,12,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",52.00,22.00,5.18,4.69,3.10,0.00,9.03,1.00,0.00,1657.00,340.00,371.00,200.00,0.00,746.00
2025,12,MQ,Envoy Air,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",89.00,26.00,3.59,4.86,6.74,0.00,10.80,6.00,0.00,2295.00,336.00,404.00,543.00,0.00,1012.00
2025,12,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,12,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,12,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",150.00,33.00,6.89,2.57,7.22,0.00,16.32,1.00,0.00,2119.00,242.00,207.00,353.00,0.00,1317.00
2025,12,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",76.00,10.00,2.13,0.98,4.96,0.00,1.94,1.00,1.00,409.00,42.00,82.00,183.00,0.00,102.00
2025,12,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",91.00,24.00,3.52,1.65,9.13,0.00,9.69,1.00,1.00,1558.00,240.00,184.00,504.00,0.00,630.00
2025,12,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",141.00,38.00,7.21,3.09,12.41,0.00,15.30,3.00,1.00,2666.00,418.00,262.00,593.00,0.00,1393.00
2025,12,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",153.00,41.00,4.58,3.87,11.56,0.00,20.99,1.00,0.00,2096.00,184.00,324.00,455.00,0.00,1133.00
2025,12,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",42.00,19.00,1.21,1.56,8.09,0.00,8.14,0.00,1.00,1016.00,83.00,92.00,411.00,0.00,430.00
2025,12,MQ,Envoy Air,BOS,"Boston, MA: Logan International",114.00,28.00,3.88,1.60,13.38,0.00,9.14,1.00,0.00,1792.00,275.00,155.00,805.00,0.00,557.00
2025,12,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",107.00,12.00,3.33,1.00,2.19,0.00,5.49,0.00,1.00,465.00,224.00,15.00,91.00,0.00,135.00
2025,12,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,12,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",76.00,15.00,2.71,1.01,3.24,0.00,8.04,5.00,0.00,880.00,94.00,133.00,183.00,0.00,470.00
2025,12,MQ,Envoy Air,BUR,"Burbank, CA: Bob Hope",26.00,4.00,0.30,0.00,2.00,0.00,1.70,0.00,2.00,208.00,27.00,0.00,39.00,0.00,142.00
2025,12,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",122.00,38.00,4.78,3.77,10.38,0.00,19.07,1.00,0.00,2199.00,246.00,286.00,480.00,0.00,1187.00
2025,12,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",14.00,6.00,0.56,0.94,2.96,0.00,1.54,0.00,0.00,217.00,14.00,44.00,84.00,0.00,75.00
2025,12,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",61.00,15.00,3.97,0.14,1.09,0.00,9.80,0.00,0.00,482.00,132.00,4.00,35.00,0.00,311.00
2025,12,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",23.00,2.00,0.00,0.32,0.51,0.00,1.17,0.00,0.00,200.00,0.00,22.00,67.00,0.00,111.00
2025,12,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",134.00,23.00,4.21,2.74,11.21,0.00,4.85,0.00,0.00,951.00,89.00,96.00,379.00,0.00,387.00
2025,12,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",123.00,38.00,1.39,6.59,16.51,0.00,13.52,9.00,1.00,2870.00,56.00,1013.00,641.00,0.00,1160.00
2025,12,MQ,Envoy Air,CLD,"Carlsbad, CA: McClellan-Palomar",61.00,11.00,4.18,0.00,1.08,0.00,5.74,0.00,0.00,392.00,113.00,0.00,24.00,0.00,255.00
2025,12,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",105.00,32.00,3.19,3.01,13.88,0.00,11.92,6.00,2.00,1570.00,133.00,200.00,499.00,0.00,738.00
2025,12,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",95.00,12.00,3.73,0.95,2.14,0.00,5.18,0.00,0.00,560.00,141.00,153.00,100.00,0.00,166.00
2025,12,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",466.00,64.00,9.60,5.55,22.69,0.00,26.16,3.00,1.00,2273.00,350.00,234.00,628.00,0.00,1061.00
2025,12,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",260.00,68.00,13.75,4.31,25.11,0.00,24.83,3.00,0.00,3745.00,686.00,463.00,1113.00,0.00,1483.00
2025,12,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",159.00,50.00,4.36,5.12,17.08,0.00,23.44,8.00,2.00,3576.00,204.00,565.00,798.00,0.00,2009.00
2025,12,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",18.00,1.00,0.10,0.00,0.00,0.00,0.90,0.00,0.00,69.00,7.00,0.00,0.00,0.00,62.00
2025,12,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",209.00,59.00,7.39,6.69,16.84,0.00,28.08,5.00,2.00,4227.00,278.00,549.00,965.00,0.00,2435.00
2025,12,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",111.00,15.00,1.86,1.97,3.68,0.00,7.49,0.00,0.00,617.00,77.00,126.00,93.00,0.00,321.00
2025,12,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",216.00,68.00,8.02,6.07,20.38,0.00,33.53,4.00,0.00,4809.00,354.00,515.00,1071.00,0.00,2869.00
2025,12,MQ,Envoy Air,CWA,"Mosinee, WI: Central Wisconsin",88.00,39.00,5.93,5.25,11.17,0.00,16.65,7.00,0.00,3376.00,581.00,430.00,699.00,0.00,1666.00
2025,12,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",46.00,14.00,1.71,1.59,3.45,0.00,7.25,4.00,0.00,1137.00,95.00,94.00,234.00,0.00,714.00
2025,12,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",424.00,107.00,17.44,3.25,50.28,1.00,35.03,17.00,0.00,5469.00,1040.00,159.00,1784.00,27.00,2459.00
2025,12,MQ,Envoy Air,DEN,"Denver, CO: Denver International",39.00,11.00,3.57,1.28,2.86,0.00,3.30,0.00,0.00,467.00,141.00,108.00,83.00,0.00,135.00
2025,12,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4851.00,780.00,174.39,50.69,210.61,1.37,342.94,28.00,3.00,50686.00,13662.00,5733.00,7644.00,50.00,23597.00
2025,12,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",133.00,34.00,7.37,3.49,10.44,0.00,12.69,9.00,0.00,2271.00,354.00,377.00,578.00,0.00,962.00
2025,12,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",28.00,9.00,0.20,1.24,2.02,0.00,5.54,1.00,0.00,475.00,9.00,129.00,98.00,0.00,239.00
2025,12,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",65.00,6.00,2.84,0.00,0.62,0.00,2.53,1.00,2.00,243.00,153.00,0.00,23.00,0.00,67.00
2025,12,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",117.00,25.00,4.28,4.98,3.98,0.00,11.76,0.00,0.00,1302.00,185.00,336.00,191.00,0.00,590.00
2025,12,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",125.00,29.00,6.42,1.79,5.94,0.00,14.85,1.00,0.00,2127.00,257.00,207.00,402.00,0.00,1261.00
2025,12,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",66.00,18.00,1.77,2.70,5.68,0.00,7.85,5.00,0.00,1151.00,69.00,221.00,340.00,0.00,521.00
2025,12,MQ,Envoy Air,EYW,"Key West, FL: Key West International",224.00,52.00,8.45,1.58,23.16,0.00,18.81,2.00,0.00,2730.00,353.00,138.00,832.00,0.00,1407.00
2025,12,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",201.00,54.00,10.54,5.12,14.61,0.58,23.15,5.00,1.00,3212.00,355.00,437.00,844.00,35.00,1541.00
2025,12,MQ,Envoy Air,FAT,"Fresno, CA: Fresno Yosemite International",10.00,1.00,0.92,0.00,0.00,0.00,0.08,0.00,0.00,36.00,33.00,0.00,0.00,0.00,3.00
2025,12,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",98.00,23.00,6.67,0.00,9.33,0.00,7.00,0.00,2.00,959.00,283.00,0.00,299.00,0.00,377.00
2025,12,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",93.00,18.00,4.44,2.00,0.75,0.00,10.81,0.00,1.00,736.00,189.00,71.00,34.00,0.00,442.00
2025,12,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",32.00,8.00,2.26,0.00,4.04,0.00,1.70,0.00,0.00,414.00,140.00,0.00,162.00,0.00,112.00
2025,12,MQ,Envoy Air,GGG,"Longview, TX: East Texas Regional",60.00,13.00,4.65,0.03,2.12,0.00,6.20,0.00,1.00,614.00,173.00,1.00,68.00,0.00,372.00
2025,12,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",91.00,14.00,4.19,0.00,2.73,0.00,7.08,0.00,0.00,482.00,201.00,0.00,94.00,0.00,187.00
2025,12,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",90.00,15.00,1.66,0.00,3.93,0.00,9.41,0.00,0.00,695.00,115.00,0.00,123.00,0.00,457.00
2025,12,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",53.00,6.00,0.30,0.00,0.25,0.00,5.45,0.00,0.00,329.00,11.00,0.00,6.00,0.00,312.00
2025,12,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",124.00,52.00,6.28,8.94,14.71,0.00,22.06,6.00,1.00,3834.00,345.00,749.00,907.00,0.00,1833.00
2025,12,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",95.00,20.00,6.11,1.65,3.04,0.00,9.20,0.00,0.00,923.00,272.00,42.00,107.00,0.00,502.00
2025,12,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",105.00,35.00,4.13,3.57,10.47,0.00,16.84,4.00,0.00,2225.00,171.00,528.00,462.00,0.00,1064.00
2025,12,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",183.00,43.00,9.38,4.06,13.96,0.00,15.60,0.00,0.00,2381.00,407.00,200.00,591.00,0.00,1183.00
2025,12,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",151.00,38.00,4.59,3.52,11.00,0.00,18.89,2.00,1.00,2432.00,276.00,188.00,660.00,0.00,1308.00
2025,12,MQ,Envoy Air,HDN,"Hayden, CO: Yampa Valley",14.00,10.00,0.11,1.26,6.24,0.00,2.39,0.00,0.00,387.00,3.00,37.00,263.00,0.00,84.00
2025,12,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",91.00,19.00,6.29,1.78,4.45,0.00,6.48,2.00,1.00,759.00,237.00,45.00,127.00,0.00,350.00
2025,12,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",58.00,8.00,2.30,0.00,1.16,0.00,4.54,0.00,0.00,315.00,97.00,0.00,48.00,0.00,170.00
2025,12,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",151.00,58.00,5.20,4.62,25.25,0.00,22.93,5.00,1.00,3551.00,183.00,340.00,1119.00,0.00,1909.00
2025,12,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",142.00,23.00,7.52,0.06,6.21,0.00,9.21,0.00,1.00,837.00,222.00,7.00,156.00,0.00,452.00
2025,12,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",92.00,16.00,3.31,1.24,3.40,0.00,8.05,0.00,0.00,918.00,188.00,113.00,135.00,0.00,482.00
2025,12,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",109.00,18.00,7.32,1.00,3.92,0.00,5.77,0.00,0.00,551.00,212.00,37.00,69.00,0.00,233.00
2025,12,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",195.00,50.00,8.60,5.28,18.29,0.00,17.83,0.00,2.00,3121.00,467.00,410.00,857.00,0.00,1387.00
2025,12,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",15.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,23.00,0.00,0.00
2025,12,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",27.00,2.00,1.38,0.00,0.00,0.00,0.62,0.00,0.00,42.00,26.00,0.00,0.00,0.00,16.00
2025,12,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,12,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",121.00,23.00,6.28,1.58,9.69,0.00,5.45,0.00,0.00,1002.00,194.00,66.00,390.00,0.00,352.00
2025,12,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",62.00,24.00,4.43,4.33,7.60,0.00,7.64,3.00,0.00,1477.00,238.00,214.00,442.00,0.00,583.00
2025,12,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,35.00,0.00,0.00
2025,12,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",125.00,24.00,10.30,1.00,1.55,0.00,11.15,0.00,0.00,1189.00,398.00,42.00,40.00,0.00,709.00
2025,12,MQ,Envoy Air,LCH,"Lake Charles, LA: Lake Charles Regional",91.00,19.00,7.55,1.01,2.13,0.00,8.32,1.00,2.00,1769.00,333.00,647.00,87.00,0.00,702.00
2025,12,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",43.00,16.00,2.36,3.91,3.47,0.00,6.26,0.00,0.00,1283.00,127.00,554.00,169.00,0.00,433.00
2025,12,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",8.00,4.00,0.00,1.99,2.01,0.00,0.00,0.00,0.00,329.00,0.00,260.00,69.00,0.00,0.00
2025,12,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",289.00,71.00,12.13,5.68,23.04,0.00,30.15,2.00,1.00,3815.00,682.00,493.00,861.00,0.00,1779.00
2025,12,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",131.00,20.00,5.77,1.84,4.19,0.00,8.20,0.00,0.00,708.00,152.00,69.00,155.00,0.00,332.00
2025,12,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",88.00,38.00,7.96,5.86,8.03,0.00,16.15,5.00,0.00,2910.00,352.00,469.00,537.00,0.00,1552.00
2025,12,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",180.00,23.00,8.31,0.00,3.01,0.00,11.69,0.00,1.00,985.00,365.00,0.00,83.00,0.00,537.00
2025,12,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",119.00,27.00,6.52,1.83,8.46,0.00,10.19,6.00,0.00,1459.00,246.00,135.00,359.00,0.00,719.00
2025,12,MQ,Envoy Air,MDT,"Harrisburg, PA: Harrisburg International",80.00,25.00,3.81,3.39,7.74,0.00,10.06,3.00,0.00,2034.00,353.00,355.00,464.00,0.00,862.00
2025,12,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",87.00,28.00,4.67,4.56,9.29,0.00,9.48,2.00,0.00,1570.00,231.00,202.00,399.00,0.00,738.00
